Korteriomandite (eluruumide) tehingud,,,,,,,,,,,,
"Harju maakond, Anija vald / Harju maakond, Harku vald / Harju maakond, Jõelähtme vald / Harju maakond, Keila linn / Harju maakond, Kiili vald / Harju maakond, Kose vald / Harju maakond, Kuusalu vald / Harju maakond, Loksa linn / Harju maakond, Lääne-Harju vald / Harju maakond, Maardu linn / Harju maakond, Raasiku vald / Harju maakond, Rae vald / Harju maakond, Saku vald / Harju maakond, Saue vald / Harju maakond, Tallinn linn / Harju maakond, Viimsi vald / Harju maakond, Haabersti linnaosa / Harju maakond, Kesklinna linnaosa / Harju maakond, Kristiine linnaosa / Harju maakond, Lasnamäe linnaosa / Harju maakond, Mustamäe linnaosa / Harju maakond, Nõmme linnaosa / Harju maakond, Pirita linnaosa / Harju maakond, Põhja-Tallinna linnaosa 2024 aastal",,,,,,,,,,,,
10.05.2025,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,Pindala(m2),Tehingu summa (eur),,,Pinnaühiku hind(eur /m2),,,,
,,Pindala(m2),Arv,Keskmine,Kokku,Minimaalne,Maksimaalne,Minimaalne,Maksimaalne,Mediaan,Keskmine,Standardhälve
,Kose vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",3,***,***,***,***,***,***,***,***,***
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,"70-249,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,8,62.60,"891,500","5,000","280,000",175.44,"2,644.00","1,339.74","1,481.92",811.90
,Kristiine linnaosa,"10-29,99",8,26.30,"635,000","46,000","108,500","1,776.06","3,972.60","3,274.84","3,049.76",744.97
,,"30-40,99",12,36.40,"1,249,500","12,250","171,000",375.77,"4,572.78","2,541.54","2,844.08","1,142.43"
,,"41-54,99",13,48.80,"2,011,000","97,000","230,000","2,025.05","5,135.75","2,733.19","3,161.55","1,000.08"
,,"55-69,99",12,65.20,"2,556,050","100,000","345,000","1,692.05","4,935.62","3,262.56","3,266.04","1,063.40"
,,"70-249,99",13,99.00,"4,775,445","163,000","665,445","1,694.39","5,022.23","3,621.71","3,631.40",942.11
,,KOKKU,58,57.70,"11,226,995","12,250","665,445",375.77,"5,135.75","3,111.27","3,207.38","1,004.57"
,Kuusalu vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,3,***,***,***,***,***,***,***,***,***
,Lasnamäe linnaosa,"10-29,99",7,21.90,"377,000","20,000","85,000",995.02,"3,500.00","2,228.92","2,468.80",847.26
,,"30-40,99",32,34.80,"2,961,660","57,000","168,000","1,652.17","4,158.42","2,530.76","2,645.43",565.14
,,"41-54,99",62,48.70,"6,943,690","64,000","229,500","1,295.55","4,498.86","2,091.03","2,304.63",667.67
,,"55-69,99",47,64.20,"5,917,846","51,500","216,500",787.46,"3,543.37","1,877.71","1,966.90",438.08
,,"70-249,99",22,81.70,"5,022,390","113,990","509,000","1,453.95","4,451.75","2,692.99","2,755.20",936.43
,,KOKKU,170,53.50,"21,222,586","20,000","509,000",787.46,"4,498.86","2,182.62","2,340.47",697.24
,Loksa linn,"30-40,99",2,***,***,***,***,***,***,***,***,***
,Lääne-Harju vald,"10-29,99",2,***,***,***,***,***,***,***,***,***
,,"30-40,99",4,***,***,***,***,***,***,***,***,***
,,"41-54,99",3,***,***,***,***,***,***,***,***,***
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,11,43.50,"496,990","10,000","96,000",366.30,"1,616.28",809.79,979.23,403.04
,Maardu linn,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",6,47.40,"415,400","45,000","84,900","1,027.40","1,754.13","1,461.40","1,450.55",280.74
,,"55-69,99",3,***,***,***,***,***,***,***,***,***
,,"70-249,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,12,54.10,"1,120,900","43,000","275,000","1,027.40","2,720.08","1,556.42","1,627.97",443.69
,Mustamäe linnaosa,"10-29,99",8,***,***,***,***,***,***,***,***,***
,,"30-40,99",11,35.10,"1,281,726","60,000","180,000","1,973.68","4,455.45","3,322.26","3,236.33",914.81
,,"41-54,99",58,45.00,"6,395,926","30,000","230,440",675.68,"4,465.89","2,265.40","2,432.70",672.02
,,"55-69,99",30,61.80,"4,197,680","63,440","266,940",912.81,"4,075.42","1,958.69","2,267.00",666.00
,,"70-249,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,108,47.50,"12,885,102","30,000","266,940",675.68,"4,833.80","2,308.61","2,566.67",825.45
,Nõmme linnaosa,"10-29,99",4,***,***,***,***,***,***,***,***,***
,,"30-40,99",4,***,***,***,***,***,***,***,***,***
,,"41-54,99",5,49.50,"727,900","80,000","229,000","1,951.22","4,337.12","2,744.72","2,885.94",891.06
,,"55-69,99",5,59.50,"755,000","115,000","188,000","1,878.88","3,246.98","2,722.60","2,551.76",591.25
,,"70-249,99",11,94.90,"3,128,000","110,000","440,000","1,147.03","5,375.00","3,061.93","2,998.27","1,122.57"
,,KOKKU,29,62.90,"5,089,499","2,500","440,000",92.25,"5,375.00","2,500.00","2,642.29","1,000.83"
,Pirita linnaosa,"41-54,99",3,***,***,***,***,***,***,***,***,***
,,"55-69,99",6,***,***,***,***,***,***,***,***,***
,,"70-249,99",12,120.90,"4,025,300","170,500","705,900","1,908.75","3,939.54","2,549.84","2,690.38",646.42
,,KOKKU,21,93.00,"5,519,800","63,000","705,900","1,137.18","3,964.76","2,762.92","2,795.61",747.43
,Põhja-Tallinna linnaosa,"10-29,99",19,21.10,"1,362,600","15,000","130,000",777.20,"5,560.75","2,948.83","3,354.05","1,162.63"
,,"30-40,99",24,37.80,"3,055,500","34,600","395,000",969.19,"10,206.72","2,813.10","3,355.08","1,988.58"
,,"41-54,99",33,46.40,"5,455,719","80,000","346,500","1,856.15","7,049.10","3,237.76","3,542.47","1,396.55"
,,"55-69,99",24,61.20,"4,915,699","117,000","322,900","2,013.77","5,234.66","3,073.61","3,335.95","1,098.94"
,,"70-249,99",28,88.50,"10,416,101","177,000","919,000","1,737.76","7,096.53","4,085.86","4,225.23","1,189.55"
,,KOKKU,128,53.00,"25,205,619","15,000","919,000",777.20,"10,206.72","3,271.18","3,590.00","1,428.01"
,Raasiku vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",2,***,***,***,***,***,***,***,***,***
,,KOKKU,4,***,***,***,***,***,***,***,***,***
,Rae vald,"30-40,99",7,38.60,"923,200","65,000","156,500","2,037.62","3,942.07","3,558.08","3,374.72",676.80
,,"41-54,99",7,45.10,"784,200","68,000","167,400","1,360.95","3,784.40","2,576.06","2,495.94",951.74
,,"55-69,99",17,63.90,"3,352,841","112,681","243,900","1,725.59","3,711.27","3,352.66","3,092.04",638.94
,,"70-249,99",18,93.50,"5,057,300","152,000","431,000","1,900.00","3,422.54","3,125.98","3,003.38",370.84
,,KOKKU,49,68.50,"10,117,541","65,000","431,000","1,360.95","3,942.07","3,200.59","3,014.70",644.66
,Saku vald,"10-29,99",1,***,***,***,***,***,***,***,***,***
,,"30-40,99",2,***,***,***,***,***,***,***,***,***
,,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",1,***,***,***,***,***,***,***,***,***
,,"70-249,99",1,***,***,***,***,***,***,***,***,***
,,KOKKU,6,47.00,"737,000","35,000","273,000","1,011.56","4,140.63","2,057.75","2,439.98","1,274.24"
,Saue vald,"41-54,99",9,49.10,"1,134,600","92,700","175,000","1,759.01","3,378.38","2,494.23","2,572.65",522.62
,,"55-69,99",5,64.40,"487,300","29,900","180,000",439.71,"2,713.18",934.16,"1,508.98","1,112.31"
,,"70-249,99",7,101.20,"1,975,690","223,700","349,990","2,205.36","3,221.29","3,019.61","2,869.35",398.22
,,KOKKU,21,70.10,"3,597,590","29,900","349,990",439.71,"3,378.38","2,509.51","2,418.30",832.42
,Tallinn,"10-29,99",56,23.20,"3,922,484","2,500","137,280",92.25,"5,560.75","2,947.14","3,016.74","1,093.17"
,,"30-40,99",137,35.40,"15,107,130","12,250","395,000",375.77,"10,206.72","2,786.07","3,099.82","1,184.98"
,,"41-54,99",262,47.30,"35,657,563","30,000","346,500",675.68,"7,049.10","2,594.58","2,877.22",990.48
,,"55-69,99",190,62.40,"32,798,927","49,652","400,000",716.48,"6,106.87","2,660.17","2,775.86","1,052.65"
,,"70-249,99",188,94.60,"63,545,266","110,000","1,016,968","1,147.03","8,967.97","3,532.66","3,585.68","1,267.52"
,,KOKKU,833,57.80,"151,031,370","2,500","1,016,968",92.25,"10,206.72","2,869.72","3,059.99","1,149.30"
,Viimsi vald,"30-40,99",1,***,***,***,***,***,***,***,***,***
,,"41-54,99",1,***,***,***,***,***,***,***,***,***
,,"55-69,99",4,***,***,***,***,***,***,***,***,***
,,"70-249,99",12,103.60,"3,569,900","188,000","430,000","1,879.33","4,307.80","2,973.09","2,945.32",704.77
,,KOKKU,18,87.70,"4,504,900","105,000","430,000","1,879.33","4,307.80","2,918.25","2,909.78",612.92
,,KÕIK KOKKU,"19,133",57.00,"3,229,510,240",1,"1,262,900",0.02,"11,586.24","2,763.16","2,911.49","1,107.70"
,,,,,,,,,,,,
"Allikas: Maa- ja Ruumiamet, tehingute andmebaas",,,,,,,,,,,,
"Tehingute hindasid ja pindala puudutavad andmed kuvatakse vaid juhul, kui on toimunud vähemalt 5 tehingut.",,,,,,,,,,,,
Andmed korteriomanditega toimunud tehingute kohta on tehingute andmebaasis olemas alates 19.07.2003<br>,,,,,,,,,,,,
